detector,target_group,fraction,method,vulnerable_miscoverage,safe_miscoverage,vulnerable_violation,safe_violation,max_relative_violation,singleton_coverage,review_load,pr_auc,brier
codebert,openssl,0.75,vultriage_full_gate_clip_20,0.1915044247787611,0.1918141008714022,0.09150442477876107,0.0,0.9150442477876106,0.7254136029411765,0.27458639705882354,0.27527970077016906,0.20031854449883155
codebert,openssl,1.0,estimated_weight_no_gate_clip_20,0.1929203539823009,0.19197253762872987,0.09292035398230089,0.0,0.9292035398230089,0.7309283088235294,0.26907169117647056,0.27527970077016906,0.20031854449883155
codebert,openssl,1.0,unweighted_mondrian,0.18584070796460178,0.2379191972537629,0.08584070796460179,0.03791919725376286,0.8584070796460178,0.7630974264705883,0.23690257352941177,0.27527970077016906,0.20031854449883155
codebert,openssl,1.0,vultriage_full_gate_clip_20,0.1929203539823009,0.19197253762872987,0.09292035398230089,0.0,0.9292035398230089,0.7309283088235294,0.26907169117647056,0.27527970077016906,0.20031854449883155
codebert,php,0.25,estimated_weight_no_gate_clip_20,0.2271954674220963,0.1220129669651127,0.1271954674220963,0.0,1.271954674220963,0.7560690423162584,0.24393095768374168,0.24789505307585644,0.14437012844998953
codebert,php,0.25,unweighted_mondrian,0.22096317280453256,0.13078110527940723,0.12096317280453256,0.0,1.2096317280453257,0.7658685968819599,0.2341314031180401,0.24789505307585644,0.14437012844998953
codebert,php,0.25,vultriage_full_gate_clip_20,0.2271954674220963,0.1220129669651127,0.1271954674220963,0.0,1.271954674220963,0.7560690423162584,0.24393095768374168,0.24789505307585644,0.14437012844998953
codebert,php,0.5,estimated_weight_no_gate_clip_20,0.22436260623229462,0.1214572398888546,0.12436260623229461,0.0,1.243626062322946,0.7574053452115812,0.24259465478841868,0.24789505307585644,0.14437012844998953
codebert,php,0.5,unweighted_mondrian,0.21246458923512748,0.12979314603272615,0.11246458923512746,0.0,1.1246458923512745,0.7589643652561248,0.24103563474387527,0.24789505307585644,0.14437012844998953
codebert,php,0.5,vultriage_full_gate_clip_20,0.22436260623229462,0.1214572398888546,0.12436260623229461,0.0,1.243626062322946,0.7574053452115812,0.24259465478841868,0.24789505307585644,0.14437012844998953
codebert,php,0.75,estimated_weight_no_gate_clip_20,0.21926345609065157,0.12170422970052484,0.11926345609065155,0.0,1.1926345609065154,0.7544543429844098,0.2455456570155902,0.24789505307585644,0.14437012844998953
codebert,php,0.75,unweighted_mondrian,0.21699716713881018,0.1297313985798086,0.11699716713881018,0.0,1.1699716713881017,0.7630289532293986,0.23697104677060132,0.24789505307585644,0.14437012844998953
codebert,php,0.75,vultriage_full_gate_clip_20,0.21926345609065157,0.12170422970052484,0.11926345609065155,0.0,1.1926345609065154,0.7544543429844098,0.2455456570155902,0.24789505307585644,0.14437012844998953
codebert,php,1.0,estimated_weight_no_gate_clip_20,0.226628895184136,0.12256869404137079,0.12662889518413598,0.0,1.2662889518413596,0.7706013363028953,0.22939866369710468,0.24789505307585644,0.14437012844998953
codebert,php,1.0,unweighted_mondrian,0.22096317280453256,0.12997838839147885,0.12096317280453256,0.0,1.2096317280453255,0.7686525612472159,0.23134743875278396,0.24789505307585644,0.14437012844998953
codebert,php,1.0,vultriage_full_gate_clip_20,0.226628895184136,0.12256869404137079,0.12662889518413598,0.0,1.2662889518413596,0.7706013363028953,0.22939866369710468,0.24789505307585644,0.14437012844998953
codebert,postgres,0.25,estimated_weight_no_gate_clip_20,0.11168831168831168,0.23410852713178293,0.03792207792207792,0.03410852713178294,0.5090050708165762,0.7208445297504799,0.27915547024952014,0.16503606311749683,0.1993358049619132
codebert,postgres,0.25,unweighted_mondrian,0.11818181818181818,0.25818033455732353,0.01818181818181817,0.05818033455732353,0.2915640051502964,0.7955470249520153,0.20445297504798465,0.16503606311749683,0.1993358049619132
codebert,postgres,0.25,vultriage_full_gate_clip_20,0.011688311688311687,0.05026519787841696,0.0,0.010265197878416964,0.051325989392084825,0.13673704414587332,0.8632629558541267,0.16503606311749683,0.1993358049619132
codebert,postgres,0.5,estimated_weight_no_gate_clip_20,0.1090909090909091,0.23166054671562628,0.009090909090909089,0.031660546715626264,0.16841787343623327,0.7388867562380038,0.2611132437619961,0.16503606311749683,0.1993358049619132
codebert,postgres,0.5,unweighted_mondrian,0.11818181818181818,0.25638514891880865,0.018181818181818174,0.05638514891880865,0.28192574459404324,0.7916314779270635,0.20836852207293666,0.16503606311749683,0.1993358049619132
codebert,postgres,0.5,vultriage_full_gate_clip_20,0.1090909090909091,0.23166054671562628,0.009090909090909089,0.031660546715626264,0.16841787343623327,0.7388867562380038,0.2611132437619961,0.16503606311749683,0.1993358049619132
codebert,postgres,0.75,estimated_weight_no_gate_clip_20,0.12207792207792208,0.23492452060383517,0.022077922077922075,0.034924520603835156,0.2894498402454338,0.76,0.24,0.16503606311749683,0.1993358049619132
codebert,postgres,0.75,unweighted_mondrian,0.11558441558441558,0.2565483476132191,0.015584415584415576,0.0565483476132191,0.2827417380660955,0.7930902111324376,0.20690978886756237,0.16503606311749683,0.1993358049619132
codebert,postgres,0.75,vultriage_full_gate_clip_20,0.12207792207792208,0.23492452060383517,0.022077922077922075,0.034924520603835156,0.2894498402454338,0.76,0.24,0.16503606311749683,0.1993358049619132
codebert,postgres,1.0,estimated_weight_no_gate_clip_20,0.11688311688311687,0.23582211342309262,0.016883116883116875,0.035822113423092605,0.17911056711546303,0.7677543186180422,0.23224568138195778,0.16503606311749683,0.1993358049619132
codebert,postgres,1.0,unweighted_mondrian,0.11688311688311687,0.25703794369645044,0.016883116883116875,0.05703794369645044,0.28518971848225216,0.7973128598848368,0.20268714011516317,0.16503606311749683,0.1993358049619132
codebert,postgres,1.0,vultriage_full_gate_clip_20,0.11688311688311687,0.23582211342309262,0.016883116883116875,0.035822113423092605,0.17911056711546303,0.7677543186180422,0.23224568138195778,0.16503606311749683,0.1993358049619132
codebert,qemu,0.25,estimated_weight_no_gate_clip_20,0.4467455621301775,0.12412891986062718,0.34674556213017754,0.0,3.467455621301775,0.8220197418375095,0.17798025816249052,0.22746902434645222,0.1744876656847635
codebert,qemu,0.25,unweighted_mondrian,0.37514792899408284,0.1642857142857143,0.2751479289940828,0.0,2.751479289940828,0.7819286256643888,0.21807137433561125,0.22746902434645222,0.1744876656847635
codebert,qemu,0.25,vultriage_full_gate_clip_20,0.4467455621301775,0.12412891986062718,0.34674556213017754,0.0,3.467455621301775,0.8220197418375095,0.17798025816249052,0.22746902434645222,0.1744876656847635
codebert,qemu,0.5,estimated_weight_no_gate_clip_20,0.4727810650887574,0.11759581881533102,0.37278106508875736,0.0,3.727810650887574,0.837129840546697,0.16287015945330297,0.22746902434645222,0.1744876656847635
codebert,qemu,0.5,unweighted_mondrian,0.37218934911242607,0.1636759581881533,0.272189349112426,0.0,2.72189349112426,0.7744115413819286,0.2255884586180714,0.22746902434645222,0.1744876656847635
codebert,qemu,0.5,vultriage_full_gate_clip_20,0.4727810650887574,0.11759581881533102,0.37278106508875736,0.0,3.727810650887574,0.837129840546697,0.16287015945330297,0.22746902434645222,0.1744876656847635
codebert,qemu,0.75,estimated_weight_no_gate_clip_20,0.4727810650887574,0.11689895470383276,0.37278106508875747,0.0,3.727810650887574,0.8378891419893698,0.16211085801063022,0.22746902434645222,0.1744876656847635
codebert,qemu,0.75,unweighted_mondrian,0.3715976331360947,0.16419860627177701,0.27159763313609464,0.0,2.715976331360946,0.7779043280182232,0.22209567198177677,0.22746902434645222,0.1744876656847635
codebert,qemu,0.75,vultriage_full_gate_clip_20,0.4727810650887574,0.11689895470383276,0.37278106508875747,0.0,3.727810650887574,0.8378891419893698,0.16211085801063022,0.22746902434645222,0.1744876656847635
codebert,qemu,1.0,estimated_weight_no_gate_clip_20,0.4674556213017752,0.11628919860627178,0.3674556213017751,0.0,3.6745562130177505,0.8356112376613516,0.16438876233864844,0.22746902434645222,0.1744876656847635
codebert,qemu,1.0,unweighted_mondrian,0.378698224852071,0.16463414634146342,0.27869822485207096,0.0,2.7869822485207094,0.7854973424449505,0.21450265755504938,0.22746902434645222,0.1744876656847635
codebert,qemu,1.0,vultriage_full_gate_clip_20,0.4674556213017752,0.11628919860627178,0.3674556213017751,0.0,3.6745562130177505,0.8356112376613516,0.16438876233864844,0.22746902434645222,0.1744876656847635
codebert,qpdf,0.25,estimated_weight_no_gate_clip_20,0.3919117647058823,0.12113606340819023,0.29191176470588237,0.0,2.9191176470588234,0.841545352743561,0.15845464725643896,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.25,unweighted_mondrian,0.3264705882352941,0.1537648612945839,0.2264705882352941,0.0,2.264705882352941,0.8213885778275476,0.1786114221724524,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.25,vultriage_full_gate_clip_20,0.3919117647058823,0.12113606340819023,0.29191176470588237,0.0,2.9191176470588234,0.841545352743561,0.15845464725643896,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.5,estimated_weight_no_gate_clip_20,0.3764705882352941,0.12047556142668428,0.27647058823529413,0.0,2.7647058823529407,0.8309070548712206,0.16909294512877937,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.5,unweighted_mondrian,0.32205882352941173,0.1525759577278732,0.22205882352941175,0.0,2.2205882352941173,0.8165733482642777,0.18342665173572228,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.5,vultriage_full_gate_clip_20,0.3764705882352941,0.12047556142668428,0.27647058823529413,0.0,2.7647058823529407,0.8309070548712206,0.16909294512877937,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.75,estimated_weight_no_gate_clip_20,0.3963235294117647,0.12140026420079261,0.2963235294117647,0.0,2.9632352941176467,0.8437849944008958,0.15621500559910415,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.75,unweighted_mondrian,0.3279411764705882,0.15284015852047556,0.22794117647058823,0.0,2.2794117647058822,0.8191489361702128,0.18085106382978722,0.28695425894697496,0.16283329777181887
codebert,qpdf,0.75,vultriage_full_gate_clip_20,0.3963235294117647,0.12140026420079261,0.2963235294117647,0.0,2.9632352941176467,0.8437849944008958,0.15621500559910415,0.28695425894697496,0.16283329777181887
codebert,qpdf,1.0,estimated_weight_no_gate_clip_20,0.38602941176470584,0.12087186261558784,0.28602941176470587,0.0,2.8602941176470584,0.8404255319148937,0.1595744680851064,0.28695425894697496,0.16283329777181887
codebert,qpdf,1.0,unweighted_mondrian,0.32352941176470584,0.15323645970937913,0.2235294117647059,0.0,2.235294117647059,0.818589025755879,0.18141097424412095,0.28695425894697496,0.16283329777181887
codebert,qpdf,1.0,vultriage_full_gate_clip_20,0.38602941176470584,0.12087186261558784,0.28602941176470587,0.0,2.8602941176470584,0.8404255319148937,0.1595744680851064,0.28695425894697496,0.16283329777181887
codebert,radare2,0.25,estimated_weight_no_gate_clip_20,0.3678571428571428,0.16948682385575592,0.26785714285714285,0.0,2.6785714285714284,0.7590062111801242,0.24099378881987576,0.17134281486329356,0.20893628569394532
codebert,radare2,0.25,unweighted_mondrian,0.2976190476190476,0.24646324549237172,0.19761904761904764,0.04646324549237169,1.9761904761904763,0.7823602484472049,0.21763975155279502,0.17134281486329356,0.20893628569394532
codebert,radare2,0.25,vultriage_full_gate_clip_20,0.3678571428571428,0.16948682385575592,0.26785714285714285,0.0,2.6785714285714284,0.7590062111801242,0.24099378881987576,0.17134281486329356,0.20893628569394532
codebert,radare2,0.5,estimated_weight_no_gate_clip_20,0.3761904761904762,0.1693481276005548,0.27619047619047615,0.0,2.7619047619047614,0.773167701863354,0.22683229813664596,0.17134281486329356,0.20893628569394532
codebert,radare2,0.5,unweighted_mondrian,0.2880952380952381,0.2450762829403606,0.1880952380952381,0.0450762829403606,1.8809523809523807,0.7674534161490684,0.2325465838509317,0.17134281486329356,0.20893628569394532
codebert,radare2,0.5,vultriage_full_gate_clip_20,0.3761904761904762,0.1693481276005548,0.27619047619047615,0.0,2.7619047619047614,0.773167701863354,0.22683229813664596,0.17134281486329356,0.20893628569394532
codebert,radare2,0.75,estimated_weight_no_gate_clip_20,0.3880952380952381,0.16893203883495148,0.2880952380952381,0.0,2.880952380952381,0.7832298136645963,0.2167701863354037,0.17134281486329356,0.20893628569394532
codebert,radare2,0.75,unweighted_mondrian,0.29404761904761906,0.2452149791955617,0.19404761904761902,0.04521497919556171,1.94047619047619,0.7816149068322982,0.21838509316770185,0.17134281486329356,0.20893628569394532
codebert,radare2,0.75,vultriage_full_gate_clip_20,0.3880952380952381,0.16893203883495148,0.2880952380952381,0.0,2.880952380952381,0.7832298136645963,0.2167701863354037,0.17134281486329356,0.20893628569394532
codebert,radare2,1.0,estimated_weight_no_gate_clip_20,0.38095238095238093,0.17059639389736478,0.28095238095238095,0.0,2.809523809523809,0.7763975155279503,0.2236024844720497,0.17134281486329356,0.20893628569394532
codebert,radare2,1.0,unweighted_mondrian,0.2976190476190476,0.2447988904299584,0.19761904761904764,0.04479889042995838,1.9761904761904758,0.7850931677018633,0.21490683229813665,0.17134281486329356,0.20893628569394532
codebert,radare2,1.0,vultriage_full_gate_clip_20,0.38095238095238093,0.17059639389736478,0.28095238095238095,0.0,2.809523809523809,0.7763975155279503,0.2236024844720497,0.17134281486329356,0.20893628569394532
codebert,samba,0.25,estimated_weight_no_gate_clip_20,0.23076923076923075,0.20303687635574838,0.13076923076923078,0.003340563991323203,1.3076923076923075,0.7237123916369199,0.2762876083630801,0.12313411679685494,0.1856392785767393
codebert,samba,0.25,unweighted_mondrian,0.25811965811965815,0.20281995661605204,0.1581196581196581,0.0028199566160520494,1.5811965811965811,0.7440081591024987,0.25599184089750127,0.12313411679685494,0.1856392785767393
codebert,samba,0.25,vultriage_full_gate_clip_20,0.23076923076923075,0.20303687635574838,0.13076923076923078,0.003340563991323203,1.3076923076923075,0.7237123916369199,0.2762876083630801,0.12313411679685494,0.1856392785767393
codebert,samba,0.5,estimated_weight_no_gate_clip_20,0.2170940170940171,0.20281995661605204,0.11709401709401708,0.0028199566160520494,1.1709401709401708,0.7075981642019379,0.2924018357980622,0.12313411679685494,0.1856392785767393
codebert,samba,0.5,unweighted_mondrian,0.25811965811965815,0.2019522776572668,0.1581196581196581,0.0019522776572667988,1.5811965811965811,0.736664966853646,0.2633350331463539,0.12313411679685494,0.1856392785767393
codebert,samba,0.5,vultriage_full_gate_clip_20,0.2170940170940171,0.20281995661605204,0.11709401709401708,0.0028199566160520494,1.1709401709401708,0.7075981642019379,0.2924018357980622,0.12313411679685494,0.1856392785767393
codebert,samba,0.75,estimated_weight_no_gate_clip_20,0.2222222222222222,0.20412147505422992,0.12222222222222222,0.004121475054229928,1.222222222222222,0.7197348291687914,0.28026517083120855,0.12313411679685494,0.1856392785767393
codebert,samba,0.75,unweighted_mondrian,0.26153846153846155,0.2019522776572668,0.16153846153846152,0.0019522776572667988,1.6153846153846152,0.736460989291178,0.263539010708822,0.12313411679685494,0.1856392785767393
codebert,samba,0.75,vultriage_full_gate_clip_20,0.2222222222222222,0.20412147505422992,0.12222222222222222,0.004121475054229928,1.222222222222222,0.7197348291687914,0.28026517083120855,0.12313411679685494,0.1856392785767393
codebert,samba,1.0,estimated_weight_no_gate_clip_20,0.2222222222222222,0.20498915401301518,0.12222222222222219,0.004989154013015168,1.2222222222222219,0.7185109637939827,0.28148903620601734,0.12313411679685494,0.1856392785767393
codebert,samba,1.0,unweighted_mondrian,0.26495726495726496,0.20227765726681127,0.16495726495726493,0.002277657266811256,1.6495726495726495,0.7358490566037736,0.2641509433962264,0.12313411679685494,0.1856392785767393
codebert,samba,1.0,vultriage_full_gate_clip_20,0.2222222222222222,0.20498915401301518,0.12222222222222219,0.004989154013015168,1.2222222222222219,0.7185109637939827,0.28148903620601734,0.12313411679685494,0.1856392785767393
codebert,tcpdump,0.25,estimated_weight_no_gate_clip_20,0.3818181818181818,0.165296803652968,0.2818181818181818,0.0,2.8181818181818183,0.6485981308411215,0.35140186915887844,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.25,unweighted_mondrian,0.14736842105263157,0.3735159817351598,0.047368421052631574,0.17351598173515978,0.8675799086757989,0.6570093457943925,0.3429906542056074,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.25,vultriage_full_gate_clip_20,0.3818181818181818,0.165296803652968,0.2818181818181818,0.0,2.8181818181818183,0.6485981308411215,0.35140186915887844,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.5,estimated_weight_no_gate_clip_20,0.3779904306220096,0.16621004566210043,0.27799043062200957,0.0,2.7799043062200957,0.65,0.35,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.5,unweighted_mondrian,0.1416267942583732,0.37168949771689497,0.0416267942583732,0.17168949771689493,0.8584474885844747,0.6523364485981308,0.34766355140186916,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.5,vultriage_full_gate_clip_20,0.3779904306220096,0.16621004566210043,0.27799043062200957,0.0,2.7799043062200957,0.65,0.35,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.75,estimated_weight_no_gate_clip_20,0.3779904306220096,0.1680365296803653,0.27799043062200957,0.0,2.7799043062200957,0.6570093457943925,0.34299065420560754,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.75,unweighted_mondrian,0.14736842105263157,0.3735159817351598,0.04736842105263157,0.17351598173515978,0.8675799086757989,0.6560747663551402,0.34392523364485983,0.5696275881080275,0.2727631836912537
codebert,tcpdump,0.75,vultriage_full_gate_clip_20,0.3779904306220096,0.1680365296803653,0.27799043062200957,0.0,2.7799043062200957,0.6570093457943925,0.34299065420560754,0.5696275881080275,0.2727631836912537
codebert,tcpdump,1.0,estimated_weight_no_gate_clip_20,0.3827751196172249,0.16894977168949774,0.2827751196172249,0.0,2.8277511961722492,0.6658878504672897,0.3341121495327103,0.5696275881080275,0.2727631836912537
codebert,tcpdump,1.0,unweighted_mondrian,0.15311004784688995,0.3744292237442922,0.05311004784688994,0.1744292237442922,0.872146118721461,0.6612149532710281,0.33878504672897203,0.5696275881080275,0.2727631836912537
codebert,tcpdump,1.0,vultriage_full_gate_clip_20,0.3827751196172249,0.16894977168949774,0.2827751196172249,0.0,2.8277511961722492,0.6658878504672897,0.3341121495327103,0.5696275881080275,0.2727631836912537
codebert,tensorflow,0.25,estimated_weight_no_gate_clip_20,0.13835616438356163,0.2695846359982135,0.04420091324200912,0.06958463599821346,0.5369467370666535,0.7875980575270826,0.21240194247291744,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.25,unweighted_mondrian,0.13561643835616438,0.2810183117463153,0.03561643835616437,0.08101831174631531,0.42815510022616904,0.8047067612999627,0.19529323870003737,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.25,vultriage_full_gate_clip_20,0.13835616438356163,0.2695846359982135,0.04420091324200912,0.06958463599821346,0.5369467370666535,0.7875980575270826,0.21240194247291744,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.5,estimated_weight_no_gate_clip_20,0.11780821917808218,0.2702099151406878,0.027671232876712318,0.07020991514068779,0.43187088169253635,0.7614493836384011,0.2385506163615988,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.5,unweighted_mondrian,0.13378995433789953,0.280303707012059,0.03378995433789953,0.08030370701205897,0.41327361978704613,0.8006723944714232,0.19932760552857676,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.5,vultriage_full_gate_clip_20,0.11780821917808218,0.2702099151406878,0.027671232876712318,0.07020991514068779,0.43187088169253635,0.7614493836384011,0.2385506163615988,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.75,estimated_weight_no_gate_clip_20,0.12922374429223743,0.2676194729790085,0.031872146118721446,0.06761947297900849,0.4035334593680723,0.7772880089652596,0.2227119910347404,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.75,unweighted_mondrian,0.13561643835616438,0.280303707012059,0.03561643835616437,0.08030370701205897,0.4096006656592045,0.8032872618602913,0.19671273813970863,0.3387398974151672,0.21139764713926198
codebert,tensorflow,0.75,vultriage_full_gate_clip_20,0.12922374429223743,0.2676194729790085,0.031872146118721446,0.06761947297900849,0.4035334593680723,0.7772880089652596,0.2227119910347404,0.3387398974151672,0.21139764713926198
codebert,tensorflow,1.0,estimated_weight_no_gate_clip_20,0.12557077625570776,0.2670835194283162,0.025570776255707754,0.0670835194283162,0.335417597141581,0.7736271946208443,0.22637280537915574,0.3387398974151672,0.21139764713926198
codebert,tensorflow,1.0,unweighted_mondrian,0.13470319634703196,0.28048235819562306,0.03470319634703195,0.08048235819562305,0.40241179097811525,0.8020171834142699,0.19798281658573033,0.3387398974151672,0.21139764713926198
codebert,tensorflow,1.0,vultriage_full_gate_clip_20,0.12557077625570776,0.2670835194283162,0.025570776255707754,0.0670835194283162,0.335417597141581,0.7736271946208443,0.22637280537915574,0.3387398974151672,0.21139764713926198
codebert,vim,0.25,estimated_weight_no_gate_clip_20,0.28620689655172415,0.18952380952380954,0.18620689655172412,0.0,1.8620689655172413,0.7537303664921465,0.24626963350785339,0.10486858929201044,0.212640936299291
codebert,vim,0.25,unweighted_mondrian,0.2793103448275862,0.2539455782312925,0.1793103448275862,0.05394557823129251,1.7931034482758619,0.787630890052356,0.21236910994764396,0.10486858929201044,0.212640936299291
codebert,vim,0.25,vultriage_full_gate_clip_20,0.28620689655172415,0.18952380952380954,0.18620689655172412,0.0,1.8620689655172413,0.7537303664921465,0.24626963350785339,0.10486858929201044,0.212640936299291
codebert,vim,0.5,estimated_weight_no_gate_clip_20,0.3017241379310345,0.18782312925170067,0.2017241379310345,0.0,2.0172413793103448,0.7640706806282722,0.23592931937172776,0.10486858929201044,0.212640936299291
codebert,vim,0.5,unweighted_mondrian,0.27068965517241383,0.2531972789115646,0.17068965517241377,0.05319727891156463,1.706896551724138,0.7817408376963351,0.2182591623036649,0.10486858929201044,0.212640936299291
codebert,vim,0.5,vultriage_full_gate_clip_20,0.3017241379310345,0.18782312925170067,0.2017241379310345,0.0,2.0172413793103448,0.7640706806282722,0.23592931937172776,0.10486858929201044,0.212640936299291
codebert,vim,0.75,estimated_weight_no_gate_clip_20,0.3,0.1869387755102041,0.2,0.0,2.0,0.7523560209424083,0.2476439790575916,0.10486858929201044,0.212640936299291
codebert,vim,0.75,unweighted_mondrian,0.2775862068965517,0.25306122448979596,0.17758620689655172,0.053061224489795916,1.7758620689655171,0.787761780104712,0.212238219895288,0.10486858929201044,0.212640936299291
codebert,vim,0.75,vultriage_full_gate_clip_20,0.3,0.1869387755102041,0.2,0.0,2.0,0.7523560209424083,0.2476439790575916,0.10486858929201044,0.212640936299291
codebert,vim,1.0,estimated_weight_no_gate_clip_20,0.3017241379310345,0.186734693877551,0.2017241379310345,0.0,2.0172413793103448,0.7670157068062828,0.23298429319371727,0.10486858929201044,0.212640936299291
codebert,vim,1.0,unweighted_mondrian,0.28448275862068967,0.2534013605442177,0.1844827586206897,0.05340136054421768,1.8448275862068966,0.7918848167539267,0.2081151832460733,0.10486858929201044,0.212640936299291
codebert,vim,1.0,vultriage_full_gate_clip_20,0.3017241379310345,0.186734693877551,0.2017241379310345,0.0,2.0172413793103448,0.7670157068062828,0.23298429319371727,0.10486858929201044,0.212640936299291
hashing,FreeRDP,0.25,estimated_weight_no_gate_clip_20,0.04539007092198582,0.14951132300357567,0.0,0.0,0.0,0.22551020408163264,0.7744897959183673,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.25,unweighted_mondrian,0.3148936170212766,0.16538736591179976,0.2148936170212766,0.0,2.1489361702127656,0.6258775510204082,0.37412244897959185,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.25,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.5,estimated_weight_no_gate_clip_20,0.07063829787234042,0.1534207389749702,0.0,0.0,0.0,0.2791020408163265,0.7208979591836734,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.5,unweighted_mondrian,0.2973049645390071,0.16414779499404053,0.1973049645390071,0.0,1.9730496453900708,0.6088571428571429,0.3911428571428571,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.5,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.75,estimated_weight_no_gate_clip_20,0.0851063829787234,0.14870083432657927,0.0,0.0,0.0,0.3059591836734694,0.6940408163265306,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.75,unweighted_mondrian,0.3060992907801418,0.1634803337306317,0.20609929078014183,0.0,2.060992907801418,0.6140816326530613,0.3859183673469388,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,0.75,vultriage_full_gate_clip_20,0.0851063829787234,0.14870083432657927,0.0,0.0,0.0,0.3059591836734694,0.6940408163265306,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,1.0,estimated_weight_no_gate_clip_20,0.10921985815602836,0.15256257449344457,0.01219858156028368,0.0,0.12198581560283679,0.3910204081632653,0.6089795918367347,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,1.0,unweighted_mondrian,0.30921985815602837,0.16400476758045293,0.20921985815602834,0.0,2.0921985815602837,0.6204081632653061,0.3795918367346939,0.17291012556497923,0.19839639084532057
hashing,FreeRDP,1.0,vultriage_full_gate_clip_20,0.10921985815602836,0.15256257449344457,0.01219858156028368,0.0,0.12198581560283679,0.3910204081632653,0.6089795918367347,0.17291012556497923,0.19839639084532057
hashing,envoy,0.25,estimated_weight_no_gate_clip_20,0.07401574803149606,0.14783513405362145,9.448818897637767e-05,0.0,0.0009448818897637767,0.2855750190403656,0.7144249809596345,0.08877086757946037,0.08963595589656981
hashing,envoy,0.25,unweighted_mondrian,0.5135433070866141,0.052917166866746704,0.41354330708661424,0.0,4.135433070866141,0.7272962680883472,0.2727037319116527,0.08877086757946037,0.08963595589656981
hashing,envoy,0.25,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08877086757946037,0.08963595589656981
hashing,envoy,0.5,estimated_weight_no_gate_clip_20,0.09858267716535433,0.1507643057222889,0.007401574803149604,0.0,0.07401574803149605,0.338956587966489,0.661043412033511,0.08877086757946037,0.08963595589656981
hashing,envoy,0.5,unweighted_mondrian,0.5026771653543307,0.052533013205282114,0.40267716535433073,0.0,4.026771653543308,0.713869002284844,0.28613099771515615,0.08877086757946037,0.08963595589656981
hashing,envoy,0.5,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08877086757946037,0.08963595589656981
hashing,envoy,0.75,estimated_weight_no_gate_clip_20,0.1494488188976378,0.15157262905162067,0.049448818897637796,0.0,0.4944881889763779,0.39407463823305405,0.6059253617669459,0.08877086757946037,0.08963595589656981
hashing,envoy,0.75,unweighted_mondrian,0.5122834645669291,0.0523969587835134,0.4122834645669291,0.0,4.1228346456692915,0.7258111195734958,0.2741888804265042,0.08877086757946037,0.08963595589656981
hashing,envoy,0.75,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08877086757946037,0.08963595589656981
hashing,envoy,1.0,estimated_weight_no_gate_clip_20,0.16692913385826774,0.15366146458583432,0.06692913385826772,0.0,0.6692913385826772,0.4258568164508758,0.5741431835491242,0.08877086757946037,0.08963595589656981
hashing,envoy,1.0,unweighted_mondrian,0.5165354330708661,0.052621048419367746,0.41653543307086616,0.0,4.165354330708661,0.731949733434882,0.26805026656511804,0.08877086757946037,0.08963595589656981
hashing,envoy,1.0,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08877086757946037,0.08963595589656981
hashing,ffmpeg,0.25,estimated_weight_no_gate_clip_20,0.029217391304347827,0.2614746543778802,0.0,0.06168663594470045,0.30843317972350226,0.3808341810783316,0.6191658189216684,0.18685101368919732,0.2979865252566115
