target_group,alpha_vulnerable,alpha_safe,vulnerable_violation,safe_violation,raw_singleton_coverage,total_ess,safe_ess,vulnerable_ess,domain_auroc,lower_clipping_fraction,upper_clipping_fraction,maximum_infinity_mass,p99_infinity_mass,log1p_total_ess,log1p_safe_ess,log1p_vulnerable_ess,relative_violation,severe_violation,crossfit_severe_probability,crossfit_gate_pass,crossfit_predicted_severe
qemu,0.05,0.1,0.05508474576271179,0.0,0.31270543615676355,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,1.1016949152542357,1,0.14097381782327803,True,False
qemu,0.05,0.2,0.05508474576271179,0.0,0.41125158027812897,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,1.1016949152542357,1,0.14097381782327803,True,False
qemu,0.1,0.05,0.17796610169491522,0.0,0.5712705436156764,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,1.7796610169491522,1,0.14097381782327803,True,False
qemu,0.1,0.1,0.17796610169491522,0.0,0.6102402022756005,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,1.7796610169491522,1,0.14097381782327803,True,False
qemu,0.1,0.2,0.17796610169491522,0.0,0.7087863463969659,5090.892333195812,4985.545419310339,113.52121436785833,0.9847298688370822,0.1458505127391902,0.0006554604080769638,0.044791119408559885,0.044791119408559885,8.535404815148139,8.514498648255337,4.740760084154292,1.7796610169491522,1,0.14097381782327803,True,False
radare2,0.01,0.05,0.0,0.0,0.045944055944055914,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0,0,0.9388007001158392,False,True
radare2,0.01,0.1,0.0,0.0,0.09811188811188806,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0,0,0.9388007001158392,False,True
radare2,0.01,0.2,0.0,0.0033632770391663403,0.2201398601398601,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0168163851958317,0,0.9388007001158392,False,True
radare2,0.05,0.05,0.0,0.0,0.1538461538461538,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0,0,0.9388007001158392,False,True
radare2,0.05,0.1,0.0,0.0,0.20601398601398596,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0,0,0.9388007001158392,False,True
radare2,0.05,0.2,0.0,0.0033632770391663403,0.328041958041958,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0168163851958317,0,0.9388007001158392,False,True
radare2,0.1,0.05,0.0,0.0,0.34867132867132866,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0,0,0.9388007001158392,False,True
radare2,0.1,0.1,0.0,0.0,0.4008391608391609,4007.86899507496,3873.981041563752,138.94858620691633,0.9931484571016146,0.24879364477316307,0.0007164380386455106,0.06928115093806318,0.06928115093806318,8.296264434402158,8.262296049275802,4.941275113780506,0.0,0,0.9388007001158392,False,True
