detector,target_group,seed,alpha_vulnerable,alpha_safe,method,near_duplicate_sensitivity,n,n_vulnerable,n_safe,vulnerable_miscoverage_count,safe_miscoverage_count,singleton_count,vulnerable_miscoverage,safe_miscoverage,singleton_coverage,vulnerable_singleton_rate,safe_singleton_rate,review_load,empty_rate,doubleton_rate,pr_auc,brier,ece_equal_mass_15,aurc,fnr_at_fpr_0_005,error_detection_auroc,precision,recall,f1,f2,mcc,vulnerable_signed_target_difference,safe_signed_target_difference,vulnerable_violation,safe_violation,absolute_target_difference_sum,max_relative_violation
hashing,linux,13,0.1,0.2,unweighted_mondrian,True,25498,1606,23892,804,2112,19675,0.5006226650062267,0.08839779005524862,0.7716291473841086,0.660024906600249,0.7791310899045706,0.22837085261589143,0.0,0.22837085261589143,0.09711120055910362,0.11383593578453721,0.1310565220520643,0.06513070259749112,0.9850560398505604,0.7698130265826024,0.11040053853921239,0.20423412204234123,0.14332532226349137,0.17456093666844066,0.07088011029123824,0.4006226650062267,-0.1116022099447514,0.4006226650062267,0.0,0.5122248749509781,4.006226650062266
hashing,linux,13,0.1,0.2,estimated_weight_no_gate_clip_20,True,25498,1606,23892,391,5002,15481,0.24346201743462018,0.20935878118198561,0.6071456584830183,0.6058530510585305,0.6072325464590658,0.39285434151698173,0.0,0.39285434151698173,0.09711120055910362,0.11383593578453721,0.1310565220520643,0.06513070259749112,0.9850560398505604,0.7698130265826024,0.11040053853921239,0.20423412204234123,0.14332532226349137,0.17456093666844066,0.07088011029123824,0.14346201743462017,0.009358781181985604,0.14346201743462017,0.009358781181985604,0.15282079861660577,1.4346201743462017
hashing,linux,13,0.1,0.2,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09711120055910362,0.11383593578453721,0.1310565220520643,0.06513070259749112,0.9850560398505604,0.7698130265826024,0.11040053853921239,0.20423412204234123,0.14332532226349137,0.17456093666844066,0.07088011029123824,-0.1,-0.2,0.0,0.0,0.30000000000000004,0.0
hashing,linux,37,0.01,0.05,unweighted_mondrian,True,25498,1606,23892,270,213,7577,0.16811955168119552,0.00891511803114013,0.2971605616126755,0.19053549190535493,0.30432780847145485,0.7028394383873245,0.0,0.7028394383873245,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.1581195516811955,-0.04108488196885987,0.1581195516811955,0.0,0.19920443365005538,15.811955168119551
hashing,linux,37,0.01,0.05,estimated_weight_no_gate_clip_20,True,25498,1606,23892,51,846,2240,0.031755915317559155,0.03540934203917629,0.08785002745313358,0.1133250311332503,0.08613761928679056,0.9121499725468665,0.0,0.9121499725468665,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.021755915317559153,-0.014590657960823712,0.021755915317559153,0.0,0.036346573278382865,2.175591531755915
hashing,linux,37,0.01,0.05,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,-0.01,-0.05,0.0,0.0,0.060000000000000005,0.0
hashing,linux,37,0.01,0.1,unweighted_mondrian,True,25498,1606,23892,270,701,8140,0.16811955168119552,0.029340364975724093,0.31924072476272647,0.23723536737235368,0.3247530554160388,0.6807592752372735,0.0,0.6807592752372735,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.1581195516811955,-0.07065963502427591,0.1581195516811955,0.0,0.22877918670547143,15.811955168119551
hashing,linux,37,0.01,0.1,estimated_weight_no_gate_clip_20,True,25498,1606,23892,51,2013,3546,0.031755915317559155,0.08425414364640885,0.13906973095929093,0.19987546699875466,0.1349824208940231,0.8609302690407091,0.0,0.8609302690407091,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.021755915317559153,-0.01574585635359116,0.021755915317559153,0.0,0.03750177167115031,2.175591531755915
hashing,linux,37,0.01,0.1,vultriage_full_gate_clip_20,True,25498,1606,23892,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,-0.01,-0.1,0.0,0.0,0.11,0.0
hashing,linux,37,0.01,0.2,unweighted_mondrian,True,25498,1606,23892,270,1990,9587,0.16811955168119552,0.08329147831910264,0.37599027374696053,0.3356164383561644,0.37870416875941737,0.6240097262530394,0.0,0.6240097262530394,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.1581195516811955,-0.11670852168089738,0.1581195516811955,0.0,0.2748280733620929,15.811955168119551
hashing,linux,37,0.01,0.2,estimated_weight_no_gate_clip_20,True,25498,1606,23892,51,5047,6888,0.031755915317559155,0.21124225682236733,0.27013883441838576,0.3916562889165629,0.2619705340699816,0.7298611655816143,0.0,0.7298611655816143,0.09754331233800355,0.11204553619380882,0.12916276052902595,0.06408484034952892,0.9894146948941469,0.7655258809987262,0.11436541143654114,0.20423412204234123,0.1466249441215914,0.17649591046061128,0.07529205652795275,0.021755915317559153,0.01124225682236732,0.021755915317559153,0.01124225682236732,0.03299817213992647,2.175591531755915
