detector,target_group,alpha_vulnerable,alpha_safe,method,vulnerable_violation,safe_violation,max_relative_violation,singleton_coverage,review_load,pr_auc,brier,f1,mcc
codebert,mysql-server,0.05,0.2,vultriage_full_gate_clip_20,0.021428571428571422,0.0,0.4285714285714285,0.7492753623188406,0.25072463768115943,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.05,estimated_weight_no_gate_clip_20,0.09047619047619046,0.0,0.9047619047619045,0.7176811594202899,0.28231884057971013,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.05,unweighted_mondrian,0.0,0.0,0.0,0.648695652173913,0.35130434782608694,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.05,vultriage_full_gate_clip_20,0.09047619047619046,0.0,0.9047619047619045,0.7176811594202899,0.28231884057971013,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.1,estimated_weight_no_gate_clip_20,0.09047619047619046,0.0,0.9047619047619045,0.7573913043478261,0.24260869565217388,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.1,unweighted_mondrian,0.0,0.0,0.0,0.7005797101449275,0.29942028985507246,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.1,vultriage_full_gate_clip_20,0.09047619047619046,0.0,0.9047619047619045,0.7573913043478261,0.24260869565217388,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.2,estimated_weight_no_gate_clip_20,0.09047619047619046,0.0,0.9047619047619045,0.8368115942028986,0.16318840579710145,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.2,unweighted_mondrian,0.0,0.0,0.0,0.8023188405797101,0.19768115942028985,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,mysql-server,0.1,0.2,vultriage_full_gate_clip_20,0.09047619047619046,0.0,0.9047619047619045,0.8368115942028986,0.16318840579710145,0.12665666564031514,0.15780655051164091,0.16869728209934395,0.19301496918807054
codebert,net,0.01,0.05,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.09833795013850416,0.9016620498614959,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.05,unweighted_mondrian,0.0,0.0,0.0,0.15650969529085873,0.8434903047091413,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.09833795013850416,0.9016620498614959,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.1,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1481994459833795,0.8518005540166204,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.1,unweighted_mondrian,0.0,0.0,0.0,0.19667590027700832,0.8033240997229918,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.1,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.1481994459833795,0.8518005540166204,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.2,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.2479224376731302,0.7520775623268698,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.2,unweighted_mondrian,0.0,0.0,0.0,0.3054016620498615,0.6945983379501385,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.01,0.2,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.2479224376731302,0.7520775623268698,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.05,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.35941828254847646,0.6405817174515236,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.05,unweighted_mondrian,0.0,0.0,0.0,0.41551246537396114,0.5844875346260388,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.05,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.35941828254847646,0.6405817174515236,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.1,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.40927977839335183,0.5907202216066482,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.1,unweighted_mondrian,0.0,0.0,0.0,0.4556786703601108,0.5443213296398892,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.1,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.40927977839335183,0.5907202216066482,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.2,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.5090027700831025,0.4909972299168975,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.2,unweighted_mondrian,0.0,0.0,0.0,0.564404432132964,0.43559556786703607,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.05,0.2,vultriage_full_gate_clip_20,0.0,0.0,0.0,0.5090027700831025,0.4909972299168975,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.05,estimated_weight_no_gate_clip_20,0.023076923076923078,0.0,0.23076923076923078,0.5581717451523546,0.44182825484764543,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.05,unweighted_mondrian,0.08461538461538462,0.0,0.8461538461538461,0.6038781163434903,0.3961218836565097,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.05,vultriage_full_gate_clip_20,0.023076923076923078,0.0,0.23076923076923078,0.5581717451523546,0.44182825484764543,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.1,estimated_weight_no_gate_clip_20,0.023076923076923078,0.0,0.23076923076923078,0.6080332409972299,0.39196675900277006,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.1,unweighted_mondrian,0.08461538461538462,0.0,0.8461538461538461,0.6440443213296398,0.3559556786703601,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.1,vultriage_full_gate_clip_20,0.023076923076923078,0.0,0.23076923076923078,0.6080332409972299,0.39196675900277006,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.2,estimated_weight_no_gate_clip_20,0.023076923076923078,0.0,0.23076923076923078,0.7077562326869806,0.2922437673130194,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.2,unweighted_mondrian,0.08461538461538462,0.0,0.8461538461538461,0.752770083102493,0.2472299168975069,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,net,0.1,0.2,vultriage_full_gate_clip_20,0.023076923076923078,0.0,0.23076923076923078,0.7077562326869806,0.2922437673130194,0.11146093794190773,0.15287555437119146,0.18594104308390025,0.18323624402555497
codebert,openssl,0.01,0.05,estimated_weight_no_gate_clip_20,0.031401273885350314,0.0,3.1401273885350314,0.2542770882254277,0.7457229117745723,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.05,unweighted_mondrian,0.040955414012738854,0.0,4.095541401273885,0.28916470982891646,0.7108352901710835,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.05,vultriage_full_gate_clip_20,0.031401273885350314,0.0,3.1401273885350314,0.2542770882254277,0.7457229117745723,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.1,estimated_weight_no_gate_clip_20,0.031401273885350314,0.0,3.1401273885350314,0.29419657832941964,0.7058034216705803,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.1,unweighted_mondrian,0.040955414012738854,0.0,4.095541401273885,0.34988258973498826,0.6501174102650117,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.1,vultriage_full_gate_clip_20,0.031401273885350314,0.0,3.1401273885350314,0.29419657832941964,0.7058034216705803,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.2,estimated_weight_no_gate_clip_20,0.031401273885350314,0.0,3.1401273885350314,0.3901375377390138,0.6098624622609863,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.2,unweighted_mondrian,0.040955414012738854,0.002099737532808399,4.095541401273885,0.4646091915464609,0.535390808453539,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.01,0.2,vultriage_full_gate_clip_20,0.031401273885350314,0.0,3.1401273885350314,0.3901375377390138,0.6098624622609863,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.05,estimated_weight_no_gate_clip_20,0.14745222929936308,0.0,2.9490445859872616,0.49949681314994965,0.5005031868500504,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.05,unweighted_mondrian,0.13152866242038214,0.0,2.6305732484076425,0.47903388124790347,0.5209661187520966,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.05,vultriage_full_gate_clip_20,0.14745222929936308,0.0,2.9490445859872616,0.49949681314994965,0.5005031868500504,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.1,estimated_weight_no_gate_clip_20,0.14745222929936308,0.0,2.9490445859872616,0.5394163032539416,0.46058369674605837,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.1,unweighted_mondrian,0.13152866242038214,0.0,2.6305732484076425,0.5397517611539752,0.46024823884602484,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.1,vultriage_full_gate_clip_20,0.14745222929936308,0.0,2.9490445859872616,0.5394163032539416,0.46058369674605837,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.2,estimated_weight_no_gate_clip_20,0.14745222929936308,0.0,2.9490445859872616,0.6353572626635358,0.3646427373364643,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.2,unweighted_mondrian,0.13152866242038214,0.002099737532808399,2.6305732484076425,0.6544783629654478,0.3455216370345522,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.05,0.2,vultriage_full_gate_clip_20,0.14745222929936308,0.0,2.9490445859872616,0.6353572626635358,0.3646427373364643,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.05,estimated_weight_no_gate_clip_20,0.18662420382165604,0.0,1.8662420382165603,0.6071787990607179,0.39282120093928213,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.05,unweighted_mondrian,0.18025477707006368,0.0,1.8025477707006368,0.593089567259309,0.40691043274069105,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.05,vultriage_full_gate_clip_20,0.18662420382165604,0.0,1.8662420382165603,0.6071787990607179,0.39282120093928213,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.1,estimated_weight_no_gate_clip_20,0.18662420382165604,0.0,1.8662420382165603,0.6470982891647098,0.35290171083529015,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.1,unweighted_mondrian,0.18025477707006368,0.0,1.8025477707006368,0.6538074471653808,0.34619255283461925,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.1,vultriage_full_gate_clip_20,0.18662420382165604,0.0,1.8662420382165603,0.6470982891647098,0.35290171083529015,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.2,estimated_weight_no_gate_clip_20,0.18662420382165604,0.0,1.8662420382165603,0.7430392485743039,0.2569607514256961,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.2,unweighted_mondrian,0.18025477707006368,0.002099737532808399,1.8025477707006368,0.7685340489768534,0.23146595102314657,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,openssl,0.1,0.2,vultriage_full_gate_clip_20,0.18662420382165604,0.0,1.8662420382165603,0.7430392485743039,0.2569607514256961,0.22703333583087745,0.18720495910035737,0.2972972972972973,0.20569997722696706
codebert,php,0.01,0.05,estimated_weight_no_gate_clip_20,0.025532994923857865,0.0,2.553299492385787,0.33047210300429186,0.6695278969957081,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.05,unweighted_mondrian,0.025532994923857865,0.0,2.553299492385787,0.3143776824034335,0.6856223175965666,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.05,vultriage_full_gate_clip_20,0.025532994923857865,0.0,2.553299492385787,0.33047210300429186,0.6695278969957081,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.1,estimated_weight_no_gate_clip_20,0.025532994923857865,0.0,2.553299492385787,0.3605150214592275,0.6394849785407726,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.1,unweighted_mondrian,0.025532994923857865,0.0,2.553299492385787,0.3458512160228898,0.6541487839771102,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.1,vultriage_full_gate_clip_20,0.025532994923857865,0.0,2.553299492385787,0.3605150214592275,0.6394849785407726,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.2,estimated_weight_no_gate_clip_20,0.025532994923857865,0.0,2.553299492385787,0.4166666666666667,0.5833333333333334,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.2,unweighted_mondrian,0.025532994923857865,0.0,2.553299492385787,0.40629470672389123,0.5937052932761088,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.01,0.2,vultriage_full_gate_clip_20,0.025532994923857865,0.0,2.553299492385787,0.4166666666666667,0.5833333333333334,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.05,estimated_weight_no_gate_clip_20,0.066751269035533,0.0,1.3350253807106598,0.5264663805436338,0.47353361945636624,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.05,unweighted_mondrian,0.0565989847715736,0.0,1.131979695431472,0.509656652360515,0.49034334763948506,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.05,vultriage_full_gate_clip_20,0.066751269035533,0.0,1.3350253807106598,0.5264663805436338,0.47353361945636624,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.1,estimated_weight_no_gate_clip_20,0.066751269035533,0.0,1.3350253807106598,0.5565092989985694,0.4434907010014307,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.1,unweighted_mondrian,0.0565989847715736,0.0,1.131979695431472,0.5411301859799714,0.4588698140200286,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.1,vultriage_full_gate_clip_20,0.066751269035533,0.0,1.3350253807106598,0.5565092989985694,0.4434907010014307,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.2,estimated_weight_no_gate_clip_20,0.066751269035533,0.0,1.3350253807106598,0.6126609442060086,0.3873390557939914,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.2,unweighted_mondrian,0.0565989847715736,0.0,1.131979695431472,0.6015736766809728,0.39842632331902716,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.05,0.2,vultriage_full_gate_clip_20,0.066751269035533,0.0,1.3350253807106598,0.6126609442060086,0.3873390557939914,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.05,estimated_weight_no_gate_clip_20,0.14365482233502538,0.0,1.4365482233502538,0.6995708154506438,0.30042918454935624,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.05,unweighted_mondrian,0.14365482233502538,0.0,1.4365482233502538,0.6888412017167382,0.3111587982832618,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.05,vultriage_full_gate_clip_20,0.14365482233502538,0.0,1.4365482233502538,0.6995708154506438,0.30042918454935624,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.1,estimated_weight_no_gate_clip_20,0.14365482233502538,0.0,1.4365482233502538,0.7296137339055794,0.2703862660944206,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.1,unweighted_mondrian,0.14365482233502538,0.0,1.4365482233502538,0.7203147353361946,0.27968526466380544,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.1,vultriage_full_gate_clip_20,0.14365482233502538,0.0,1.4365482233502538,0.7296137339055794,0.2703862660944206,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.2,estimated_weight_no_gate_clip_20,0.14365482233502538,0.0,1.4365482233502538,0.7857653791130186,0.21423462088698136,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.2,unweighted_mondrian,0.14365482233502538,0.0,1.4365482233502538,0.780758226037196,0.219241773962804,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,php,0.1,0.2,vultriage_full_gate_clip_20,0.14365482233502538,0.0,1.4365482233502538,0.7857653791130186,0.21423462088698136,0.1996068208389474,0.12092148544395942,0.3116883116883117,0.26725990744097805
codebert,postgres,0.01,0.05,estimated_weight_no_gate_clip_20,0.013076923076923078,0.020836785418392706,1.3076923076923077,0.2248427672955975,0.7751572327044025,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.05,unweighted_mondrian,0.013076923076923078,0.010894780447390222,1.3076923076923077,0.22641509433962265,0.7735849056603774,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.05,vultriage_full_gate_clip_20,0.013076923076923078,0.020836785418392706,1.3076923076923077,0.2248427672955975,0.7751572327044025,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.1,estimated_weight_no_gate_clip_20,0.013076923076923078,0.016818558409279205,1.3076923076923077,0.27437106918238996,0.72562893081761,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.1,unweighted_mondrian,0.013076923076923078,0.019304059652029817,1.3076923076923077,0.28891509433962265,0.7110849056603774,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.1,vultriage_full_gate_clip_20,0.013076923076923078,0.016818558409279205,1.3076923076923077,0.27437106918238996,0.72562893081761,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.2,estimated_weight_no_gate_clip_20,0.013076923076923078,0.031151615575807784,1.3076923076923077,0.39111635220125784,0.6088836477987422,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.2,unweighted_mondrian,0.013076923076923078,0.052278376139188065,1.3076923076923077,0.4241352201257861,0.5758647798742138,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.01,0.2,vultriage_full_gate_clip_20,0.013076923076923078,0.031151615575807784,1.3076923076923077,0.39111635220125784,0.6088836477987422,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.05,estimated_weight_no_gate_clip_20,0.0,0.020836785418392706,0.4167357083678541,0.4964622641509434,0.5035377358490566,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.05,unweighted_mondrian,0.0,0.010894780447390222,0.21789560894780444,0.4732704402515723,0.5267295597484277,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.05,vultriage_full_gate_clip_20,0.0,0.020836785418392706,0.4167357083678541,0.4964622641509434,0.5035377358490566,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.1,estimated_weight_no_gate_clip_20,0.0,0.016818558409279205,0.16818558409279205,0.5459905660377359,0.4540094339622642,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.1,unweighted_mondrian,0.0,0.019304059652029817,0.19304059652029817,0.5357704402515723,0.4642295597484277,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.1,vultriage_full_gate_clip_20,0.0,0.016818558409279205,0.16818558409279205,0.5459905660377359,0.4540094339622642,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.2,estimated_weight_no_gate_clip_20,0.0,0.031151615575807784,0.15575807787903892,0.6627358490566038,0.33726415094339623,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.2,unweighted_mondrian,0.0,0.052278376139188065,0.2613918806959403,0.6709905660377359,0.3290094339622642,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.05,0.2,vultriage_full_gate_clip_20,0.0,0.031151615575807784,0.15575807787903892,0.6627358490566038,0.33726415094339623,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.05,estimated_weight_no_gate_clip_20,0.0,0.020836785418392706,0.4167357083678541,0.6022012578616353,0.3977987421383648,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.05,unweighted_mondrian,0.0,0.010894780447390222,0.21789560894780444,0.5994496855345912,0.4005503144654088,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.05,vultriage_full_gate_clip_20,0.0,0.020836785418392706,0.4167357083678541,0.6022012578616353,0.3977987421383648,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.1,estimated_weight_no_gate_clip_20,0.0,0.016818558409279205,0.16818558409279205,0.6517295597484277,0.34827044025157233,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.1,unweighted_mondrian,0.0,0.019304059652029817,0.19304059652029817,0.6619496855345912,0.3380503144654088,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.1,vultriage_full_gate_clip_20,0.0,0.016818558409279205,0.16818558409279205,0.6517295597484277,0.34827044025157233,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.2,estimated_weight_no_gate_clip_20,0.0,0.031151615575807784,0.15575807787903892,0.7684748427672956,0.2315251572327044,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.2,unweighted_mondrian,0.0,0.052278376139188065,0.2613918806959403,0.7971698113207547,0.20283018867924527,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,postgres,0.1,0.2,vultriage_full_gate_clip_20,0.0,0.031151615575807784,0.15575807787903892,0.7684748427672956,0.2315251572327044,0.1678045314097991,0.19625085322849448,0.18289085545722716,0.17858006508775462
codebert,qemu,0.01,0.05,estimated_weight_no_gate_clip_20,0.23615384615384616,0.0,23.615384615384617,0.4633471645919779,0.5366528354080221,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.05,unweighted_mondrian,0.05153846153846155,0.0,5.153846153846154,0.2111572153065929,0.7888427846934071,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.05,vultriage_full_gate_clip_20,0.23615384615384616,0.0,23.615384615384617,0.4633471645919779,0.5366528354080221,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.1,estimated_weight_no_gate_clip_20,0.23615384615384616,0.0,23.615384615384617,0.48178884278469336,0.5182111572153066,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.1,unweighted_mondrian,0.05153846153846155,0.0,5.153846153846154,0.24112494236975562,0.7588750576302443,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.1,vultriage_full_gate_clip_20,0.23615384615384616,0.0,23.615384615384617,0.48178884278469336,0.5182111572153066,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.2,estimated_weight_no_gate_clip_20,0.23615384615384616,0.0,23.615384615384617,0.5550945136007377,0.44490548639926236,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.2,unweighted_mondrian,0.05153846153846155,0.0,5.153846153846154,0.3462425080682342,0.6537574919317658,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.01,0.2,vultriage_full_gate_clip_20,0.23615384615384616,0.0,23.615384615384617,0.5550945136007377,0.44490548639926236,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.05,estimated_weight_no_gate_clip_20,0.35000000000000003,0.0,7.0,0.644997694790226,0.3550023052097741,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.05,unweighted_mondrian,0.2115384615384616,0.0,4.230769230769231,0.4946980175195943,0.5053019824804057,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.05,vultriage_full_gate_clip_20,0.35000000000000003,0.0,7.0,0.644997694790226,0.3550023052097741,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.1,estimated_weight_no_gate_clip_20,0.35000000000000003,0.0,7.0,0.6634393729829414,0.3365606270170586,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.1,unweighted_mondrian,0.2115384615384616,0.0,4.230769230769231,0.524665744582757,0.47533425541724295,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.1,vultriage_full_gate_clip_20,0.35000000000000003,0.0,7.0,0.6634393729829414,0.3365606270170586,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
codebert,qemu,0.05,0.2,estimated_weight_no_gate_clip_20,0.35000000000000003,0.0,7.0,0.7367450437989858,0.2632549562010143,0.17143673866395853,0.1531749497918094,0.2478134110787172,0.1573635489746537
