detector,target_group,alpha_vulnerable,alpha_safe,method_baseline,max_relative_violation_baseline,vulnerable_violation_baseline,safe_violation_baseline,singleton_coverage_baseline,review_load_baseline,method_weighted,max_relative_violation_weighted,vulnerable_violation_weighted,safe_violation_weighted,singleton_coverage_weighted,review_load_weighted,baseline_worst_violation,weighted_worst_violation
codebert,tcpdump,0.05,0.1,unweighted_mondrian,1.054794520547945,0.0361244019138756,0.1054794520547945,0.3878504672897196,0.6121495327102804,estimated_weight_no_gate_clip_20,3.497607655502393,0.1748803827751196,0.0,0.3621495327102804,0.6378504672897196,1.054794520547945,3.497607655502393
codebert,tcpdump,0.05,0.2,unweighted_mondrian,0.872146118721461,0.0361244019138756,0.1744292237442922,0.5700934579439252,0.4299065420560747,estimated_weight_no_gate_clip_20,3.497607655502393,0.1748803827751196,0.0,0.4859813084112149,0.514018691588785,0.872146118721461,3.497607655502393
codebert,tcpdump,0.1,0.05,unweighted_mondrian,1.009132420091324,0.0531100478468899,0.0504566210045662,0.3434579439252336,0.6565420560747663,estimated_weight_no_gate_clip_20,2.827751196172249,0.2827751196172249,0.0,0.5,0.5,1.009132420091324,2.827751196172249
codebert,tcpdump,0.1,0.1,unweighted_mondrian,1.054794520547945,0.0531100478468899,0.1054794520547945,0.4789719626168224,0.5210280373831776,estimated_weight_no_gate_clip_20,2.827751196172249,0.2827751196172249,0.0,0.5420560747663551,0.4579439252336447,1.054794520547945,2.827751196172249
codebert,tcpdump,0.1,0.2,unweighted_mondrian,0.872146118721461,0.0531100478468899,0.1744292237442922,0.6612149532710281,0.338785046728972,estimated_weight_no_gate_clip_20,2.827751196172249,0.2827751196172249,0.0,0.6658878504672897,0.3341121495327103,0.872146118721461,2.827751196172249
codebert,tensorflow,0.01,0.05,unweighted_mondrian,1.73972602739726,0.0173972602739726,0.0312862885216614,0.27045199850579,0.72954800149421,estimated_weight_no_gate_clip_20,1.054794520547945,0.0105479452054794,0.0094015185350602,0.2095629435935748,0.7904370564064251,1.73972602739726,1.054794520547945
codebert,tensorflow,0.01,0.1,unweighted_mondrian,1.73972602739726,0.0173972602739726,0.0612326931665922,0.3683227493462832,0.6316772506537168,estimated_weight_no_gate_clip_20,1.054794520547945,0.0105479452054794,0.0420276909334524,0.30855435188644,0.6914456481135599,1.73972602739726,1.054794520547945
codebert,tensorflow,0.01,0.2,unweighted_mondrian,1.73972602739726,0.0173972602739726,0.080482358195623,0.4990661187896899,0.50093388121031,estimated_weight_no_gate_clip_20,1.054794520547945,0.0105479452054794,0.0670835194283162,0.4482629809488233,0.5517370190511767,1.73972602739726,1.054794520547945
codebert,tensorflow,0.05,0.05,unweighted_mondrian,0.6257257704332292,0.0207762557077625,0.0312862885216614,0.4732909973851326,0.5267090026148674,estimated_weight_no_gate_clip_20,0.232876712328767,0.0116438356164383,0.0094015185350602,0.3993276055285767,0.6006723944714233,0.6257257704332292,0.232876712328767
codebert,tensorflow,0.05,0.1,unweighted_mondrian,0.6123269316659221,0.0207762557077625,0.0612326931665922,0.5711617482256257,0.4288382517743743,estimated_weight_no_gate_clip_20,0.4202769093345243,0.0116438356164383,0.0420276909334524,0.4983190138214419,0.501680986178558,0.6123269316659221,0.4202769093345243
codebert,tensorflow,0.05,0.2,unweighted_mondrian,0.415525114155251,0.0207762557077625,0.080482358195623,0.7019051176690325,0.2980948823309675,estimated_weight_no_gate_clip_20,0.335417597141581,0.0116438356164383,0.0670835194283162,0.6380276428838252,0.3619723571161748,0.415525114155251,0.335417597141581
codebert,tensorflow,0.1,0.05,unweighted_mondrian,0.6257257704332292,0.0347031963470319,0.0312862885216614,0.5734030631303698,0.4265969368696302,estimated_weight_no_gate_clip_20,0.2557077625570775,0.0255707762557077,0.0094015185350602,0.5349271572655958,0.4650728427344042,0.6257257704332292,0.2557077625570775
codebert,tensorflow,0.1,0.1,unweighted_mondrian,0.6123269316659221,0.0347031963470319,0.0612326931665922,0.6712738139708629,0.3287261860291371,estimated_weight_no_gate_clip_20,0.4202769093345243,0.0255707762557077,0.0420276909334524,0.6339185655584609,0.366081434441539,0.6123269316659221,0.4202769093345243
codebert,tensorflow,0.1,0.2,unweighted_mondrian,0.4024117909781152,0.0347031963470319,0.080482358195623,0.8020171834142698,0.1979828165857303,estimated_weight_no_gate_clip_20,0.335417597141581,0.0255707762557077,0.0670835194283162,0.7736271946208443,0.2263728053791557,0.4024117909781152,0.335417597141581
codebert,vim,0.01,0.05,unweighted_mondrian,6.758620689655173,0.0675862068965517,0.0428571428571428,0.2935209424083769,0.706479057591623,estimated_weight_no_gate_clip_20,6.758620689655173,0.0675862068965517,0.0115646258503401,0.2725785340314136,0.7274214659685864,6.758620689655173,6.758620689655173
codebert,vim,0.01,0.1,unweighted_mondrian,6.758620689655173,0.0675862068965517,0.0431972789115646,0.3448952879581152,0.6551047120418848,estimated_weight_no_gate_clip_20,6.758620689655173,0.0675862068965517,0.0098639455782312,0.3232984293193717,0.6767015706806283,6.758620689655173,6.758620689655173
codebert,vim,0.01,0.2,unweighted_mondrian,6.758620689655173,0.0675862068965517,0.0534013605442176,0.4574607329842932,0.5425392670157068,estimated_weight_no_gate_clip_20,6.758620689655173,0.0675862068965517,0.0,0.4021596858638743,0.5978403141361257,6.758620689655173,6.758620689655173
codebert,vim,0.05,0.05,unweighted_mondrian,2.275862068965517,0.1137931034482758,0.0428571428571428,0.4957460732984293,0.5042539267015707,estimated_weight_no_gate_clip_20,3.3103448275862077,0.1655172413793103,0.0115646258503401,0.4957460732984293,0.5042539267015707,2.275862068965517,3.3103448275862077
codebert,vim,0.05,0.1,unweighted_mondrian,2.275862068965517,0.1137931034482758,0.0431972789115646,0.5471204188481675,0.4528795811518324,estimated_weight_no_gate_clip_20,3.3103448275862077,0.1655172413793103,0.0098639455782312,0.5464659685863874,0.4535340314136126,2.275862068965517,3.3103448275862077
codebert,vim,0.05,0.2,unweighted_mondrian,2.275862068965517,0.1137931034482758,0.0534013605442176,0.6596858638743456,0.3403141361256545,estimated_weight_no_gate_clip_20,3.3103448275862077,0.1655172413793103,0.0,0.62532722513089,0.3746727748691099,2.275862068965517,3.3103448275862077
codebert,vim,0.1,0.05,unweighted_mondrian,1.8448275862068968,0.1844827586206896,0.0428571428571428,0.6279450261780105,0.3720549738219895,estimated_weight_no_gate_clip_20,2.0172413793103448,0.2017241379310344,0.0115646258503401,0.637434554973822,0.362565445026178,1.8448275862068968,2.0172413793103448
codebert,vim,0.1,0.1,unweighted_mondrian,1.8448275862068968,0.1844827586206896,0.0431972789115646,0.6793193717277487,0.3206806282722513,estimated_weight_no_gate_clip_20,2.0172413793103448,0.2017241379310344,0.0098639455782312,0.6881544502617801,0.3118455497382199,1.8448275862068968,2.0172413793103448
codebert,vim,0.1,0.2,unweighted_mondrian,1.8448275862068968,0.1844827586206896,0.0534013605442176,0.7918848167539267,0.2081151832460733,estimated_weight_no_gate_clip_20,2.0172413793103448,0.2017241379310344,0.0,0.7670157068062827,0.2329842931937172,1.8448275862068968,2.0172413793103448
hashing,FreeRDP,0.01,0.05,unweighted_mondrian,0.4184397163120567,0.0041843971631205,0.0,0.0885714285714285,0.9114285714285714,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0322448979591836,0.9677551020408164,0.4184397163120567,0.0
hashing,FreeRDP,0.01,0.1,unweighted_mondrian,0.4184397163120567,0.0041843971631205,0.0,0.1297959183673468,0.8702040816326531,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0677551020408162,0.9322448979591836,0.4184397163120567,0.0
hashing,FreeRDP,0.01,0.2,unweighted_mondrian,0.4184397163120567,0.0041843971631205,0.0,0.2257142857142856,0.7742857142857142,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1589795918367346,0.8410204081632653,0.4184397163120567,0.0
hashing,FreeRDP,0.05,0.05,unweighted_mondrian,1.7234042553191489,0.0861702127659574,0.0,0.316734693877551,0.683265306122449,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0914285714285714,0.9085714285714286,1.7234042553191489,0.0
hashing,FreeRDP,0.05,0.1,unweighted_mondrian,1.7234042553191489,0.0861702127659574,0.0,0.3579591836734693,0.6420408163265307,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.126938775510204,0.8730612244897958,1.7234042553191489,0.0
hashing,FreeRDP,0.05,0.2,unweighted_mondrian,1.7234042553191489,0.0861702127659574,0.0,0.4538775510204081,0.546122448979592,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.2181632653061223,0.7818367346938775,1.7234042553191489,0.0
hashing,FreeRDP,0.1,0.05,unweighted_mondrian,2.0921985815602837,0.2092198581560283,0.0,0.4832653061224489,0.516734693877551,estimated_weight_no_gate_clip_20,0.1219858156028368,0.0121985815602836,0.0,0.2642857142857143,0.7357142857142857,2.0921985815602837,0.1219858156028368
hashing,FreeRDP,0.1,0.1,unweighted_mondrian,2.0921985815602837,0.2092198581560283,0.0,0.5244897959183674,0.4755102040816326,estimated_weight_no_gate_clip_20,0.1219858156028368,0.0121985815602836,0.0,0.2997959183673469,0.7002040816326531,2.0921985815602837,0.1219858156028368
hashing,FreeRDP,0.1,0.2,unweighted_mondrian,2.0921985815602837,0.2092198581560283,0.0,0.6204081632653061,0.3795918367346939,estimated_weight_no_gate_clip_20,0.1219858156028368,0.0121985815602836,0.0,0.3910204081632652,0.6089795918367347,2.0921985815602837,0.1219858156028368
hashing,envoy,0.01,0.05,unweighted_mondrian,2.858267716535433,0.0285826771653542,0.0,0.094135567402894,0.9058644325971056,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0283701447067783,0.9716298552932218,2.858267716535433,0.0
hashing,envoy,0.01,0.1,unweighted_mondrian,2.858267716535433,0.0285826771653542,0.0,0.1076542269611576,0.8923457730388422,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0587585681645087,0.9412414318354912,2.858267716535433,0.0
hashing,envoy,0.01,0.2,unweighted_mondrian,2.858267716535433,0.0285826771653542,0.0,0.1429169840060928,0.8570830159939071,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1664127951256663,0.8335872048743337,2.858267716535433,0.0
hashing,envoy,0.05,0.05,unweighted_mondrian,5.519685039370079,0.2759842519685039,0.0,0.4603960396039603,0.5396039603960396,estimated_weight_no_gate_clip_20,0.0204724409448818,0.001023622047244,0.0,0.1314166031987814,0.8685833968012187,5.519685039370079,0.0204724409448818
hashing,envoy,0.05,0.1,unweighted_mondrian,5.519685039370079,0.2759842519685039,0.0,0.4739146991622238,0.526085300837776,estimated_weight_no_gate_clip_20,0.0204724409448818,0.001023622047244,0.0,0.1618050266565118,0.8381949733434881,5.519685039370079,0.0204724409448818
hashing,envoy,0.05,0.2,unweighted_mondrian,5.519685039370079,0.2759842519685039,0.0,0.5091774562071592,0.4908225437928408,estimated_weight_no_gate_clip_20,0.0204724409448818,0.001023622047244,0.0,0.2694592536176695,0.7305407463823306,5.519685039370079,0.0204724409448818
hashing,envoy,0.1,0.05,unweighted_mondrian,4.165354330708661,0.4165354330708661,0.0,0.6831683168316832,0.3168316831683168,estimated_weight_no_gate_clip_20,0.6692913385826772,0.0669291338582676,0.0,0.2878141660319878,0.7121858339680122,4.165354330708661,0.6692913385826772
hashing,envoy,0.1,0.1,unweighted_mondrian,4.165354330708661,0.4165354330708661,0.0,0.6966869763899467,0.3033130236100533,estimated_weight_no_gate_clip_20,0.6692913385826772,0.0669291338582676,0.0,0.3182025894897181,0.6817974105102819,4.165354330708661,0.6692913385826772
hashing,envoy,0.1,0.2,unweighted_mondrian,4.165354330708661,0.4165354330708661,0.0,0.7319497334348819,0.268050266565118,estimated_weight_no_gate_clip_20,0.6692913385826772,0.0669291338582676,0.0,0.4258568164508758,0.5741431835491241,4.165354330708661,0.6692913385826772
hashing,ffmpeg,0.01,0.05,unweighted_mondrian,0.6497695852534562,0.0,0.0324884792626727,0.1151576805696846,0.8848423194303153,estimated_weight_no_gate_clip_20,0.1354838709677418,0.0,0.006774193548387,0.0697863682604272,0.9302136317395728,0.6497695852534562,0.1354838709677418
hashing,ffmpeg,0.01,0.1,unweighted_mondrian,1.0714285714285714,0.0,0.1071428571428571,0.2476093591047812,0.7523906408952187,estimated_weight_no_gate_clip_20,0.1820276497695852,0.0,0.0182027649769584,0.1387589013224821,0.8612410986775177,1.0714285714285714,0.1820276497695852
hashing,ffmpeg,0.01,0.2,unweighted_mondrian,1.0080645161290325,0.0,0.2016129032258064,0.454526958290946,0.545473041709054,estimated_weight_no_gate_clip_20,0.3294930875576036,0.0,0.0658986175115206,0.2982706002034588,0.7017293997965413,1.0080645161290325,0.3294930875576036
hashing,ffmpeg,0.05,0.05,unweighted_mondrian,0.6497695852534562,0.0039130434782608,0.0324884792626727,0.2549338758901321,0.7450661241098677,estimated_weight_no_gate_clip_20,0.1354838709677418,0.0,0.006774193548387,0.1601220752797558,0.8398779247202441,0.6497695852534562,0.1354838709677418
hashing,ffmpeg,0.05,0.1,unweighted_mondrian,1.0714285714285714,0.0039130434782608,0.1071428571428571,0.3873855544252289,0.6126144455747712,estimated_weight_no_gate_clip_20,0.1820276497695852,0.0,0.0182027649769584,0.2290946083418107,0.7709053916581892,1.0714285714285714,0.1820276497695852
hashing,ffmpeg,0.05,0.2,unweighted_mondrian,1.0080645161290325,0.0039130434782608,0.2016129032258064,0.5943031536113936,0.4056968463886062,estimated_weight_no_gate_clip_20,0.3294930875576036,0.0,0.0658986175115206,0.3886063072227873,0.6113936927772127,1.0080645161290325,0.3294930875576036
hashing,ffmpeg,0.1,0.05,unweighted_mondrian,0.6497695852534562,0.0095652173913043,0.0324884792626727,0.3639877924720244,0.6360122075279756,estimated_weight_no_gate_clip_20,0.1354838709677418,0.0,0.006774193548387,0.2801627670396744,0.7198372329603255,0.6497695852534562,0.1354838709677418
hashing,ffmpeg,0.1,0.1,unweighted_mondrian,1.0714285714285714,0.0095652173913043,0.1071428571428571,0.496439471007121,0.5035605289928788,estimated_weight_no_gate_clip_20,0.1820276497695852,0.0,0.0182027649769584,0.3491353001017294,0.6508646998982706,1.0714285714285714,0.1820276497695852
hashing,ffmpeg,0.1,0.2,unweighted_mondrian,1.0080645161290325,0.0095652173913043,0.2016129032258064,0.7033570701932859,0.2966429298067141,estimated_weight_no_gate_clip_20,0.3294930875576036,0.0,0.0658986175115206,0.5086469989827059,0.491353001017294,1.0080645161290325,0.3294930875576036
hashing,ghostpdl,0.01,0.05,unweighted_mondrian,0.0222873900293254,0.0,0.0011143695014662,0.0747349823321554,0.9252650176678444,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0680212014134275,0.9319787985865724,0.0222873900293254,0.0
hashing,ghostpdl,0.01,0.1,unweighted_mondrian,0.1358748778103615,0.0,0.0135874877810361,0.1489399293286218,0.8510600706713781,estimated_weight_no_gate_clip_20,0.087585532746823,0.0,0.0087585532746822,0.1392226148409893,0.8607773851590107,0.1358748778103615,0.087585532746823
hashing,ghostpdl,0.01,0.2,unweighted_mondrian,0.1212121212121211,0.0,0.0242424242424241,0.2704946996466431,0.7295053003533568,estimated_weight_no_gate_clip_20,0.0606060606060605,0.0,0.012121212121212,0.2537102473498233,0.7462897526501766,0.1212121212121211,0.0606060606060605
hashing,ghostpdl,0.05,0.05,unweighted_mondrian,1.5321100917431192,0.0766055045871559,0.0011143695014662,0.2871024734982332,0.7128975265017667,estimated_weight_no_gate_clip_20,0.2275229357798164,0.0113761467889908,0.0,0.1754416961130741,0.8245583038869257,1.5321100917431192,0.2275229357798164
hashing,ghostpdl,0.05,0.1,unweighted_mondrian,1.5321100917431192,0.0766055045871559,0.0135874877810361,0.3613074204946996,0.6386925795053003,estimated_weight_no_gate_clip_20,0.232801528155183,0.0113761467889908,0.0087585532746822,0.246643109540636,0.7533568904593639,1.5321100917431192,0.232801528155183
hashing,ghostpdl,0.05,0.2,unweighted_mondrian,1.5321100917431192,0.0766055045871559,0.0242424242424241,0.4828621908127208,0.5171378091872791,estimated_weight_no_gate_clip_20,0.2415991821141273,0.0113761467889908,0.012121212121212,0.3611307420494699,0.6388692579505301,1.5321100917431192,0.2415991821141273
hashing,ghostpdl,0.1,0.05,unweighted_mondrian,1.165137614678899,0.1165137614678899,0.0011143695014662,0.4586572438162544,0.5413427561837455,estimated_weight_no_gate_clip_20,1.055045871559633,0.1055045871559632,0.0,0.4171378091872791,0.5828621908127208,1.165137614678899,1.055045871559633
hashing,ghostpdl,0.1,0.1,unweighted_mondrian,1.165137614678899,0.1165137614678899,0.0135874877810361,0.5328621908127209,0.4671378091872791,estimated_weight_no_gate_clip_20,1.055045871559633,0.1055045871559632,0.0087585532746822,0.488339222614841,0.511660777385159,1.165137614678899,1.055045871559633
hashing,ghostpdl,0.1,0.2,unweighted_mondrian,1.165137614678899,0.1165137614678899,0.0242424242424241,0.6544169611307421,0.3455830388692579,estimated_weight_no_gate_clip_20,1.055045871559633,0.1055045871559632,0.012121212121212,0.602826855123675,0.397173144876325,1.165137614678899,1.055045871559633
hashing,imagemagick,0.01,0.05,unweighted_mondrian,0.8799171842650104,0.0,0.0439958592132504,0.2109833971902937,0.7890166028097062,estimated_weight_no_gate_clip_20,0.8385093167701863,0.0,0.0419254658385092,0.1435504469987228,0.8564495530012772,0.8799171842650104,0.8385093167701863
hashing,imagemagick,0.01,0.1,unweighted_mondrian,0.8799171842650102,0.0,0.0879917184265009,0.3466155810983397,0.6533844189016602,estimated_weight_no_gate_clip_20,0.9503105590062112,0.0,0.095031055900621,0.2922094508301404,0.7077905491698595,0.8799171842650102,0.9503105590062112
hashing,imagemagick,0.01,0.2,unweighted_mondrian,0.6107660455486542,0.0,0.1221532091097308,0.4998722860791826,0.5001277139208173,estimated_weight_no_gate_clip_20,0.670807453416149,0.0,0.1341614906832297,0.4490421455938697,0.5509578544061302,0.6107660455486542,0.670807453416149
hashing,imagemagick,0.05,0.05,unweighted_mondrian,0.9903105590062112,0.0239999999999999,0.0439958592132504,0.359897828863346,0.6401021711366539,estimated_weight_no_gate_clip_20,0.8385093167701863,0.0,0.0419254658385092,0.1821200510855683,0.8178799489144316,0.9903105590062112,0.8385093167701863
hashing,imagemagick,0.05,0.1,unweighted_mondrian,0.9613250517598342,0.0239999999999999,0.0879917184265009,0.4955300127713921,0.5044699872286078,estimated_weight_no_gate_clip_20,0.9503105590062112,0.0,0.095031055900621,0.3307790549169859,0.669220945083014,0.9613250517598342,0.9503105590062112
hashing,imagemagick,0.05,0.2,unweighted_mondrian,0.7616563146997929,0.0239999999999999,0.1221532091097308,0.6487867177522351,0.351213282247765,estimated_weight_no_gate_clip_20,0.670807453416149,0.0,0.1341614906832297,0.4876117496807152,0.5123882503192847,0.7616563146997929,0.670807453416149
hashing,imagemagick,0.1,0.05,unweighted_mondrian,0.9974327122153208,0.0653333333333332,0.0439958592132504,0.4697318007662835,0.5302681992337165,estimated_weight_no_gate_clip_20,0.8385093167701863,0.0,0.0419254658385092,0.2316730523627074,0.7683269476372925,0.9974327122153208,0.8385093167701863
hashing,imagemagick,0.1,0.1,unweighted_mondrian,0.9613250517598342,0.0653333333333332,0.0879917184265009,0.6053639846743295,0.3946360153256704,estimated_weight_no_gate_clip_20,0.9503105590062112,0.0,0.095031055900621,0.3803320561941251,0.6196679438058748,0.9613250517598342,0.9503105590062112
hashing,imagemagick,0.1,0.2,unweighted_mondrian,0.7883229813664595,0.0653333333333332,0.1221532091097308,0.7586206896551724,0.2413793103448275,estimated_weight_no_gate_clip_20,0.670807453416149,0.0,0.1341614906832297,0.5371647509578544,0.4628352490421455,0.7883229813664595,0.670807453416149
hashing,jasper,0.01,0.05,unweighted_mondrian,0.0,0.0,0.0,0.0789473684210525,0.9210526315789476,estimated_weight_no_gate_clip_20,0.0271604938271604,0.0,0.001358024691358,0.0766447368421052,0.9233552631578948,0.0,0.0271604938271604
hashing,jasper,0.01,0.1,unweighted_mondrian,0.0,0.0,0.0,0.1624999999999999,0.8375,estimated_weight_no_gate_clip_20,0.0469135802469135,0.0,0.0046913580246913,0.1671052631578947,0.8328947368421054,0.0,0.0469135802469135
hashing,jasper,0.01,0.2,unweighted_mondrian,0.0469135802469135,0.0,0.0093827160493827,0.3009868421052631,0.6990131578947368,estimated_weight_no_gate_clip_20,0.1185185185185184,0.0,0.0237037037037036,0.3055921052631579,0.6944078947368422,0.0469135802469135,0.1185185185185184
hashing,jasper,0.05,0.05,unweighted_mondrian,1.2266009852216748,0.0613300492610836,0.0,0.2809210526315789,0.719078947368421,estimated_weight_no_gate_clip_20,0.0271604938271604,0.0,0.001358024691358,0.1302631578947368,0.8697368421052631,1.2266009852216748,0.0271604938271604
hashing,jasper,0.05,0.1,unweighted_mondrian,1.2266009852216748,0.0613300492610836,0.0,0.3644736842105263,0.6355263157894737,estimated_weight_no_gate_clip_20,0.0469135802469135,0.0,0.0046913580246913,0.2207236842105262,0.7792763157894738,1.2266009852216748,0.0469135802469135
hashing,jasper,0.05,0.2,unweighted_mondrian,1.2266009852216748,0.0613300492610836,0.0093827160493827,0.5029605263157895,0.4970394736842105,estimated_weight_no_gate_clip_20,0.1185185185185184,0.0,0.0237037037037036,0.3592105263157894,0.6407894736842106,1.2266009852216748,0.1185185185185184
hashing,jasper,0.1,0.05,unweighted_mondrian,1.729064039408867,0.1729064039408867,0.0,0.4763157894736841,0.5236842105263159,estimated_weight_no_gate_clip_20,0.0271604938271604,0.0,0.001358024691358,0.2819078947368421,0.7180921052631579,1.729064039408867,0.0271604938271604
hashing,jasper,0.1,0.1,unweighted_mondrian,1.729064039408867,0.1729064039408867,0.0,0.5598684210526316,0.4401315789473684,estimated_weight_no_gate_clip_20,0.0469135802469135,0.0,0.0046913580246913,0.3723684210526315,0.6276315789473684,1.729064039408867,0.0469135802469135
hashing,jasper,0.1,0.2,unweighted_mondrian,1.729064039408867,0.1729064039408867,0.0093827160493827,0.6983552631578946,0.3016447368421052,estimated_weight_no_gate_clip_20,0.1185185185185184,0.0,0.0237037037037036,0.5108552631578946,0.4891447368421052,1.729064039408867,0.1185185185185184
hashing,krb5,0.01,0.05,unweighted_mondrian,0.7694369973190347,0.0,0.0384718498659516,0.1287169042769857,0.8712830957230142,estimated_weight_no_gate_clip_20,0.1689008042895441,0.0,0.0084450402144771,0.085539714867617,0.9144602851323828,0.7694369973190347,0.1689008042895441
hashing,krb5,0.01,0.1,unweighted_mondrian,0.67828418230563,0.0,0.0678284182305629,0.2122199592668024,0.7877800407331976,estimated_weight_no_gate_clip_20,0.1474530831099195,0.0,0.0147453083109919,0.1482688391038696,0.8517311608961304,0.67828418230563,0.1474530831099195
hashing,krb5,0.01,0.2,unweighted_mondrian,0.4584450402144771,0.0,0.0916890080428953,0.3470468431771894,0.6529531568228106,estimated_weight_no_gate_clip_20,0.1126005361930293,0.0,0.0225201072386058,0.2635437881873727,0.7364562118126272,0.4584450402144771,0.1126005361930293
hashing,krb5,0.05,0.05,unweighted_mondrian,0.8223292588721769,0.0227118644067796,0.0384718498659516,0.2598778004073319,0.740122199592668,estimated_weight_no_gate_clip_20,0.1689008042895441,0.0,0.0084450402144771,0.1466395112016293,0.8533604887983707,0.8223292588721769,0.1689008042895441
hashing,krb5,0.05,0.1,unweighted_mondrian,0.778888535465988,0.0227118644067796,0.0678284182305629,0.3433808553971486,0.6566191446028513,estimated_weight_no_gate_clip_20,0.1474530831099195,0.0,0.0147453083109919,0.2093686354378818,0.7906313645621181,0.778888535465988,0.1474530831099195
hashing,krb5,0.05,0.2,unweighted_mondrian,0.6502022083882399,0.0227118644067796,0.0916890080428953,0.4782077393075356,0.5217922606924643,estimated_weight_no_gate_clip_20,0.1126005361930293,0.0,0.0225201072386058,0.3246435845213849,0.6753564154786151,0.6502022083882399,0.1126005361930293
hashing,krb5,0.1,0.05,unweighted_mondrian,1.0325805425546415,0.0915254237288135,0.0384718498659516,0.4048879837067209,0.595112016293279,estimated_weight_no_gate_clip_20,0.6610169491525423,0.0661016949152541,0.0084450402144771,0.3678207739307535,0.6321792260692465,1.0325805425546415,0.6610169491525423
hashing,krb5,0.1,0.1,unweighted_mondrian,0.9896851001953924,0.0915254237288135,0.0678284182305629,0.4883910386965377,0.5116089613034622,estimated_weight_no_gate_clip_20,0.6610169491525423,0.0661016949152541,0.0147453083109919,0.430549898167006,0.5694501018329939,0.9896851001953924,0.6610169491525423
hashing,krb5,0.1,0.2,unweighted_mondrian,0.9194347253146724,0.0915254237288135,0.0916890080428953,0.6232179226069247,0.3767820773930753,estimated_weight_no_gate_clip_20,0.6610169491525423,0.0661016949152541,0.0225201072386058,0.5458248472505092,0.4541751527494908,0.9194347253146724,0.6610169491525423
hashing,librsvg,0.01,0.05,unweighted_mondrian,1.5263157894736843,0.0152631578947367,0.0,0.0429850746268656,0.9570149253731344,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0313432835820895,0.9686567164179104,1.5263157894736843,0.0
hashing,librsvg,0.01,0.1,unweighted_mondrian,1.5263157894736843,0.0152631578947367,0.0,0.0862686567164178,0.913731343283582,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0901492537313432,0.9098507462686568,1.5263157894736843,0.0
hashing,librsvg,0.01,0.2,unweighted_mondrian,1.5263157894736843,0.0152631578947367,0.0010434782608695,0.2011940298507462,0.7988059701492537,estimated_weight_no_gate_clip_20,0.1078260869565216,0.0,0.0215652173913043,0.226865671641791,0.7731343283582089,1.5263157894736843,0.1078260869565216
hashing,librsvg,0.05,0.05,unweighted_mondrian,6.873684210526315,0.3436842105263157,0.0,0.3023880597014925,0.6976119402985075,estimated_weight_no_gate_clip_20,0.0210526315789473,0.0010526315789473,0.0,0.1005970149253731,0.8994029850746269,6.873684210526315,0.0210526315789473
hashing,librsvg,0.05,0.1,unweighted_mondrian,6.873684210526315,0.3436842105263157,0.0,0.3456716417910447,0.6543283582089552,estimated_weight_no_gate_clip_20,0.0210526315789473,0.0010526315789473,0.0,0.1594029850746268,0.8405970149253731,6.873684210526315,0.0210526315789473
hashing,librsvg,0.05,0.2,unweighted_mondrian,6.873684210526315,0.3436842105263157,0.0010434782608695,0.4605970149253731,0.5394029850746269,estimated_weight_no_gate_clip_20,0.1166132723112127,0.0010526315789473,0.0215652173913043,0.2961194029850745,0.7038805970149253,6.873684210526315,0.1166132723112127
hashing,librsvg,0.1,0.05,unweighted_mondrian,4.515789473684211,0.4515789473684211,0.0,0.4764179104477611,0.5235820895522388,estimated_weight_no_gate_clip_20,2.557894736842105,0.2557894736842104,0.0,0.3134328358208955,0.6865671641791045,4.515789473684211,2.557894736842105
hashing,librsvg,0.1,0.1,unweighted_mondrian,4.515789473684211,0.4515789473684211,0.0,0.5197014925373133,0.4802985074626865,estimated_weight_no_gate_clip_20,2.557894736842105,0.2557894736842104,0.0,0.3722388059701492,0.6277611940298508,4.515789473684211,2.557894736842105
hashing,librsvg,0.1,0.2,unweighted_mondrian,4.515789473684211,0.4515789473684211,0.0010434782608695,0.6346268656716418,0.3653731343283581,estimated_weight_no_gate_clip_20,2.557894736842105,0.2557894736842104,0.0215652173913043,0.508955223880597,0.491044776119403,4.515789473684211,2.557894736842105
hashing,libtpms,0.01,0.05,unweighted_mondrian,0.0,0.0,0.0,0.0232653061224489,0.9767346938775512,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0228571428571428,0.9771428571428572,0.0,0.0
hashing,libtpms,0.01,0.1,unweighted_mondrian,0.0,0.0,0.0,0.033469387755102,0.966530612244898,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.0330612244897958,0.966938775510204,0.0,0.0
hashing,libtpms,0.01,0.2,unweighted_mondrian,0.0,0.0,0.0,0.1689795918367346,0.8310204081632653,estimated_weight_no_gate_clip_20,0.0,0.0,0.0,0.1612244897959183,0.8387755102040817,0.0,0.0
